,antecedents,consequents,support,confidence,lift
34,frozenset({'ENTIDAD=TAMAULIPAS'}),"frozenset({'ESTATUS_VICTIMA=DESAPARECIDA', 'ORIGEN_REPORTE=PROCURADURIA GENERAL DE JUSTICIA DEL ESTADO DE TAMAULIPAS'})",0.05393354097111743,0.5367975022301517,9.885860685156578
35,frozenset({'ORIGEN_REPORTE=PROCURADURIA GENERAL DE JUSTICIA DEL ESTADO DE TAMAULIPAS'}),"frozenset({'ESTATUS_VICTIMA=DESAPARECIDA', 'ENTIDAD=TAMAULIPAS'})",0.05393354097111743,0.5975175837815474,9.820750888750311
36,"frozenset({'ENTIDAD=JALISCO', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",frozenset({'SEXO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
37,"frozenset({'ENTIDAD=JALISCO', 'SEXO=CONFIDENCIAL'})",frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
38,frozenset({'ENTIDAD=JALISCO'}),"frozenset({'SEXO=CONFIDENCIAL', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",0.07468985039622966,0.6751738572682466,1.8392439770508808
39,"frozenset({'SEXO=CONFIDENCIAL', 'MUNICIPIO=CONFIDENCIAL'})",frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL'}),0.3670931457124291,1.0,2.7241042544100593
40,"frozenset({'SEXO=CONFIDENCIAL', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",frozenset({'MUNICIPIO=CONFIDENCIAL'}),0.3670931457124291,1.0,2.7241042544100593
41,"frozenset({'MUNICIPIO=CONFIDENCIAL', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",frozenset({'SEXO=CONFIDENCIAL'}),0.3670931457124291,1.0,2.7241042544100593
42,frozenset({'SEXO=CONFIDENCIAL'}),"frozenset({'MUNICIPIO=CONFIDENCIAL', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",0.3670931457124291,1.0,2.7241042544100593
43,frozenset({'MUNICIPIO=CONFIDENCIAL'}),"frozenset({'SEXO=CONFIDENCIAL', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",0.3670931457124291,1.0,2.7241042544100593
44,frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL'}),"frozenset({'SEXO=CONFIDENCIAL', 'MUNICIPIO=CONFIDENCIAL'})",0.3670931457124291,1.0,2.7241042544100593
45,"frozenset({'ENTIDAD=JALISCO', 'MUNICIPIO=CONFIDENCIAL'})",frozenset({'SEXO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
46,"frozenset({'ENTIDAD=JALISCO', 'SEXO=CONFIDENCIAL'})",frozenset({'MUNICIPIO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
47,frozenset({'ENTIDAD=JALISCO'}),"frozenset({'SEXO=CONFIDENCIAL', 'MUNICIPIO=CONFIDENCIAL'})",0.07468985039622966,0.6751738572682466,1.8392439770508808
48,"frozenset({'SEXO=HOMBRE', 'GRUPO_EDAD=50+'})",frozenset({'ESTATUS_VICTIMA=DESAPARECIDA'}),0.07342759192453338,0.9286793878707728,1.5565415706344956
49,"frozenset({'ESTATUS_VICTIMA=DESAPARECIDA', 'GRUPO_EDAD=50+'})",frozenset({'SEXO=HOMBRE'}),0.07342759192453338,0.8730130539028507,1.8075201612577083
50,frozenset({'GRUPO_EDAD=50+'}),"frozenset({'SEXO=HOMBRE', 'ESTATUS_VICTIMA=DESAPARECIDA'})",0.07342759192453338,0.8131513647642681,1.7903370625586839
51,"frozenset({'SEXO=HOMBRE', 'GRUPO_EDAD=31-50'})",frozenset({'ESTATUS_VICTIMA=DESAPARECIDA'}),0.15666196120609172,0.9373882731498034,1.571138364907897
52,"frozenset({'SEXO=HOMBRE', 'ESTATUS_VICTIMA=DESAPARECIDA'})",frozenset({'GRUPO_EDAD=31-50'}),0.15666196120609172,0.34492682124650553,1.719138492209764
53,"frozenset({'GRUPO_EDAD=31-50', 'ESTATUS_VICTIMA=DESAPARECIDA'})",frozenset({'SEXO=HOMBRE'}),0.15666196120609172,0.83234126984127,1.723311718603874
54,frozenset({'SEXO=HOMBRE'}),"frozenset({'GRUPO_EDAD=31-50', 'ESTATUS_VICTIMA=DESAPARECIDA'})",0.15666196120609172,0.32435901401045375,1.723311718603874
55,frozenset({'GRUPO_EDAD=31-50'}),"frozenset({'SEXO=HOMBRE', 'ESTATUS_VICTIMA=DESAPARECIDA'})",0.15666196120609172,0.7808137587015599,1.7191384922097641
56,"frozenset({'SEXO=HOMBRE', 'GRUPO_EDAD=18-30'})",frozenset({'ESTATUS_VICTIMA=DESAPARECIDA'}),0.0595800936610724,0.9393546867640133,1.5744342327558924
57,"frozenset({'GRUPO_EDAD=18-30', 'ESTATUS_VICTIMA=DESAPARECIDA'})",frozenset({'SEXO=HOMBRE'}),0.0595800936610724,0.6813872042367815,1.4107705535157573
58,frozenset({'GRUPO_EDAD=18-30'}),"frozenset({'SEXO=HOMBRE', 'ESTATUS_VICTIMA=DESAPARECIDA'})",0.0595800936610724,0.6369879421863771,1.4024733533219451
59,"frozenset({'ENTIDAD=JALISCO', 'MUNICIPIO=CONFIDENCIAL'})",frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
60,"frozenset({'ENTIDAD=JALISCO', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",frozenset({'MUNICIPIO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
61,frozenset({'ENTIDAD=JALISCO'}),"frozenset({'MUNICIPIO=CONFIDENCIAL', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",0.07468985039622966,0.6751738572682466,1.8392439770508808
62,"frozenset({'ENTIDAD=JALISCO', 'MUNICIPIO=CONFIDENCIAL', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",frozenset({'SEXO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
63,"frozenset({'ENTIDAD=JALISCO', 'MUNICIPIO=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
64,"frozenset({'ENTIDAD=JALISCO', 'ESTATUS_VICTIMA=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",frozenset({'MUNICIPIO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
65,"frozenset({'ENTIDAD=JALISCO', 'MUNICIPIO=CONFIDENCIAL'})","frozenset({'SEXO=CONFIDENCIAL', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",0.07468985039622966,1.0,2.7241042544100593
66,"frozenset({'ENTIDAD=JALISCO', 'ESTATUS_VICTIMA=CONFIDENCIAL'})","frozenset({'SEXO=CONFIDENCIAL', 'MUNICIPIO=CONFIDENCIAL'})",0.07468985039622966,1.0,2.7241042544100593
67,"frozenset({'ENTIDAD=JALISCO', 'SEXO=CONFIDENCIAL'})","frozenset({'MUNICIPIO=CONFIDENCIAL', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",0.07468985039622966,1.0,2.7241042544100593
68,frozenset({'ENTIDAD=JALISCO'}),"frozenset({'SEXO=CONFIDENCIAL', 'MUNICIPIO=CONFIDENCIAL', 'ESTATUS_VICTIMA=CONFIDENCIAL'})",0.07468985039622966,0.6751738572682466,1.8392439770508808
