,antecedents,consequents,support,confidence,lift
34,frozenset({'ENTIDAD=TAMAULIPAS'}),"frozenset({'ORIGEN_REPORTE=PROCURADURIA GENERAL DE JUSTICIA DEL ESTADO DE TAMAULIPAS', 'ESTATUS_VICTIMA=DESAPARECIDA'})",0.05393354097111743,0.5367975022301517,9.885860685156578
35,frozenset({'ORIGEN_REPORTE=PROCURADURIA GENERAL DE JUSTICIA DEL ESTADO DE TAMAULIPAS'}),"frozenset({'ENTIDAD=TAMAULIPAS', 'ESTATUS_VICTIMA=DESAPARECIDA'})",0.05393354097111743,0.5975175837815474,9.820750888750311
36,"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'ENTIDAD=JALISCO'})",frozenset({'SEXO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
37,"frozenset({'ENTIDAD=JALISCO', 'SEXO=CONFIDENCIAL'})",frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
38,frozenset({'ENTIDAD=JALISCO'}),"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",0.07468985039622966,0.6751738572682466,1.8392439770508808
39,"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",frozenset({'MUNICIPIO=CONFIDENCIAL'}),0.3670931457124291,1.0,2.7241042544100593
40,"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'MUNICIPIO=CONFIDENCIAL'})",frozenset({'SEXO=CONFIDENCIAL'}),0.3670931457124291,1.0,2.7241042544100593
41,"frozenset({'MUNICIPIO=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL'}),0.3670931457124291,1.0,2.7241042544100593
42,frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL'}),"frozenset({'MUNICIPIO=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",0.3670931457124291,1.0,2.7241042544100593
43,frozenset({'SEXO=CONFIDENCIAL'}),"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'MUNICIPIO=CONFIDENCIAL'})",0.3670931457124291,1.0,2.7241042544100593
44,frozenset({'MUNICIPIO=CONFIDENCIAL'}),"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",0.3670931457124291,1.0,2.7241042544100593
45,"frozenset({'ENTIDAD=JALISCO', 'SEXO=CONFIDENCIAL'})",frozenset({'MUNICIPIO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
46,"frozenset({'ENTIDAD=JALISCO', 'MUNICIPIO=CONFIDENCIAL'})",frozenset({'SEXO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
47,frozenset({'ENTIDAD=JALISCO'}),"frozenset({'MUNICIPIO=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",0.07468985039622966,0.6751738572682466,1.8392439770508808
48,"frozenset({'GRUPO_EDAD=50+', 'SEXO=HOMBRE'})",frozenset({'ESTATUS_VICTIMA=DESAPARECIDA'}),0.07339771598437489,0.9286524286524287,1.5564963848097508
49,"frozenset({'GRUPO_EDAD=50+', 'ESTATUS_VICTIMA=DESAPARECIDA'})",frozenset({'SEXO=HOMBRE'}),0.07339771598437489,0.8729679310651152,1.8074267371805133
50,frozenset({'GRUPO_EDAD=50+'}),"frozenset({'SEXO=HOMBRE', 'ESTATUS_VICTIMA=DESAPARECIDA'})",0.07339771598437489,0.8130895250703294,1.7902009084540569
51,"frozenset({'GRUPO_EDAD=31-50', 'SEXO=HOMBRE'})",frozenset({'ESTATUS_VICTIMA=DESAPARECIDA'}),0.15665449222105207,0.9373854748603351,1.5711336747490101
52,"frozenset({'GRUPO_EDAD=31-50', 'ESTATUS_VICTIMA=DESAPARECIDA'})",frozenset({'SEXO=HOMBRE'}),0.15665449222105207,0.8324006826209468,1.7234347291323215
53,"frozenset({'SEXO=HOMBRE', 'ESTATUS_VICTIMA=DESAPARECIDA'})",frozenset({'GRUPO_EDAD=31-50'}),0.15665449222105207,0.3449103765827989,1.7192485327453906
54,frozenset({'GRUPO_EDAD=31-50'}),"frozenset({'SEXO=HOMBRE', 'ESTATUS_VICTIMA=DESAPARECIDA'})",0.15665449222105207,0.7808637379002233,1.7192485327453906
55,frozenset({'SEXO=HOMBRE'}),"frozenset({'GRUPO_EDAD=31-50', 'ESTATUS_VICTIMA=DESAPARECIDA'})",0.15665449222105207,0.32434354993350445,1.7234347291323215
56,"frozenset({'GRUPO_EDAD=18-30', 'SEXO=HOMBRE'})",frozenset({'ESTATUS_VICTIMA=DESAPARECIDA'}),0.059595031631151645,0.9393689663291737,1.5744581664590336
57,"frozenset({'GRUPO_EDAD=18-30', 'ESTATUS_VICTIMA=DESAPARECIDA'})",frozenset({'SEXO=HOMBRE'}),0.059595031631151645,0.6813834329632792,1.4107627453245069
58,frozenset({'GRUPO_EDAD=18-30'}),"frozenset({'SEXO=HOMBRE', 'ESTATUS_VICTIMA=DESAPARECIDA'})",0.059595031631151645,0.6369950502953856,1.4024890034352622
59,"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'ENTIDAD=JALISCO'})",frozenset({'MUNICIPIO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
60,"frozenset({'ENTIDAD=JALISCO', 'MUNICIPIO=CONFIDENCIAL'})",frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
61,frozenset({'ENTIDAD=JALISCO'}),"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'MUNICIPIO=CONFIDENCIAL'})",0.07468985039622966,0.6751738572682466,1.8392439770508808
62,"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'ENTIDAD=JALISCO', 'SEXO=CONFIDENCIAL'})",frozenset({'MUNICIPIO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
63,"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'ENTIDAD=JALISCO', 'MUNICIPIO=CONFIDENCIAL'})",frozenset({'SEXO=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
64,"frozenset({'ENTIDAD=JALISCO', 'MUNICIPIO=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL'}),0.07468985039622966,1.0,2.7241042544100593
65,"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'ENTIDAD=JALISCO'})","frozenset({'MUNICIPIO=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",0.07468985039622966,1.0,2.7241042544100593
66,"frozenset({'ENTIDAD=JALISCO', 'SEXO=CONFIDENCIAL'})","frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'MUNICIPIO=CONFIDENCIAL'})",0.07468985039622966,1.0,2.7241042544100593
67,"frozenset({'ENTIDAD=JALISCO', 'MUNICIPIO=CONFIDENCIAL'})","frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",0.07468985039622966,1.0,2.7241042544100593
68,frozenset({'ENTIDAD=JALISCO'}),"frozenset({'ESTATUS_VICTIMA=CONFIDENCIAL', 'MUNICIPIO=CONFIDENCIAL', 'SEXO=CONFIDENCIAL'})",0.07468985039622966,0.6751738572682466,1.8392439770508808
